REALPROP,FSNETINC,TANF_IND,RAWERND,FSTOTDE2,SHELDED,FSTOTDED,FSSLTDE2,FSGA,FSWAGES,LIQRESOR,FSERNDE2,FSDIS,HWGT,FSSLTDED,FSASSET,CERTHHSZ,FSSSI,FSNELDER,WRK_POOR,FSERNDED,FSTANF,FSUNEARN,RAWNET,TPOV,FSUSIZE,FSEARN,FSSTDDE2,FSNONCIT,FSGRINC,CAT_ELIG,FSVEHAST,VEHICLEA
0.0,648.0,0.0,0.0,287.0,94.0,287.0,93.0,312.0,0.0,0.0,0.0,1.0,713.7488285437714,93.0,0.0,2.0,623.0,0.0,0.0,0.0,0.0,935.0,648.0,85.0,2.0,0.0,201.0,0.0,935.0,0.0,0.0,1.0
0.0,509.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,731.8591902788112,0.0,0.0,1.0,26.0,1.0,0.0,0.0,0.0,643.0,509.0,79.0,1.0,0.0,134.0,0.0,643.0,1.0,0.0,1.0
0.0,1293.0,0.0,357.0,560.0,0.0,560.0,0.0,0.0,1785.0,24.0,357.0,0.0,598.4118605046523,0.0,24.0,5.0,0.0,0.0,1.0,357.0,0.0,68.0,1293.0,95.0,5.0,1785.0,162.0,0.0,1853.0,0.0,0.0,3.0
0.0,506.0,0.0,69.0,357.0,154.0,357.0,154.0,0.0,347.0,548.0,104.0,1.0,1049.1485643210674,154.0,548.0,1.0,0.0,0.0,1.0,69.0,0.0,516.0,506.0,106.0,1.0,347.0,201.0,0.0,863.0,0.0,0.0,1.0
0.0,918.0,0.0,105.0,307.0,64.0,307.0,64.0,0.0,523.0,0.0,156.0,1.0,794.6799051934469,64.0,0.0,4.0,623.0,0.0,1.0,104.0,0.0,702.0,917.0,73.0,4.0,523.0,203.0,0.0,1225.0,0.0,0.0,3.0
0.0,794.0,0.0,232.0,366.0,0.0,366.0,0.0,0.0,1160.0,0.0,232.0,0.0,994.966001127689,0.0,0.0,2.0,0.0,0.0,1.0,232.0,0.0,0.0,794.0,105.0,2.0,1160.0,134.0,0.0,1160.0,0.0,0.0,3.0
0.0,71.0,0.0,120.0,529.0,271.0,529.0,270.0,0.0,600.0,0.0,180.0,0.0,607.8964951079588,270.0,0.0,4.0,0.0,0.0,1.0,120.0,0.0,0.0,71.0,36.0,4.0,600.0,208.0,0.0,600.0,0.0,0.0,1.0
0.0,616.0,0.0,262.0,693.0,299.0,693.0,298.0,0.0,1309.0,1014.0,392.0,0.0,837.0965842665736,298.0,1014.0,3.0,0.0,0.0,1.0,261.0,0.0,0.0,614.0,95.0,3.0,1309.0,201.0,0.0,1309.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,100.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,493.4137759630871,100.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,704.0,0.0,0.0,248.0,114.0,248.0,114.0,0.0,0.0,800.0,0.0,1.0,1049.1485643210674,114.0,800.0,1.0,0.0,0.0,0.0,0.0,0.0,952.0,704.0,117.0,1.0,0.0,201.0,0.0,952.0,0.0,0.0,1.0
0.0,91.0,0.0,147.0,698.0,451.0,698.0,417.0,0.0,739.0,686.0,187.0,0.0,839.8034045487767,417.0,686.0,2.0,0.0,0.0,1.0,147.0,0.0,50.0,90.0,72.0,2.0,739.0,167.0,0.0,789.0,0.0,0.0,3.0
0.0,677.0,0.0,0.0,270.0,0.0,270.0,0.0,0.0,0.0,1116.0,0.0,0.0,1049.1485643210674,0.0,1116.0,1.0,0.0,1.0,0.0,0.0,0.0,947.0,677.0,116.0,1.0,0.0,134.0,0.0,947.0,0.0,0.0,1.0
0.0,933.0,0.0,277.0,463.0,0.0,463.0,0.0,0.0,1386.0,250.0,277.0,0.0,581.1571897145374,0.0,250.0,6.0,0.0,0.0,1.0,277.0,0.0,10.0,933.0,62.0,6.0,1386.0,186.0,0.0,1396.0,0.0,0.0,3.0
0.0,1205.0,0.0,350.0,549.0,65.0,549.0,65.0,0.0,1754.0,150.0,415.0,0.0,967.2566771526556,65.0,150.0,3.0,0.0,0.0,1.0,350.0,0.0,0.0,1204.0,127.0,3.0,1754.0,199.0,0.0,1754.0,0.0,0.0,3.0
0.0,297.0,0.0,0.0,335.0,201.0,335.0,201.0,9.0,0.0,0.0,0.0,0.0,1007.9679699309607,201.0,0.0,1.0,623.0,1.0,0.0,0.0,0.0,632.0,297.0,77.0,1.0,0.0,201.0,0.0,632.0,1.0,0.0,4.0
0.0,39.0,0.0,108.0,501.0,239.0,501.0,239.0,0.0,540.0,5.0,162.0,0.0,951.3446526987968,239.0,5.0,1.0,0.0,0.0,1.0,108.0,0.0,0.0,40.0,66.0,1.0,540.0,201.0,0.0,540.0,0.0,0.0,1.0
0.0,329.0,0.0,0.0,294.0,178.0,294.0,160.0,0.0,0.0,0.0,0.0,0.0,1015.3216475135232,160.0,0.0,1.0,623.0,1.0,0.0,0.0,0.0,623.0,310.0,76.0,1.0,0.0,201.0,0.0,623.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,6.0,305.0,491.0,0.0,0.0,0.0,5.0,0.0,0.0,375.2542180326539,305.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,100.0,417.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,493.4137759630871,417.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5.0,5.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0
0.0,665.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,46.0,0.0,1.0,1049.1485643210672,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,799.0,665.0,98.0,1.0,0.0,134.0,0.0,799.0,0.0,0.0,1.0
0.0,0.0,0.0,60.0,578.0,310.0,630.0,258.0,0.0,0.0,1.0,38.0,0.0,819.9484751500053,310.0,1.0,2.0,0.0,0.0,1.0,60.0,0.0,278.0,0.0,53.0,2.0,300.0,149.0,0.0,578.0,0.0,0.0,3.0
0.0,134.0,0.0,0.0,486.0,122.0,486.0,122.0,0.0,0.0,155.0,0.0,1.0,971.9349498951076,122.0,155.0,1.0,0.0,0.0,0.0,0.0,0.0,620.0,134.0,76.0,1.0,0.0,201.0,0.0,620.0,0.0,0.0,1.0
0.0,0.0,0.0,70.0,349.0,417.0,950.0,0.0,0.0,0.0,100.0,0.0,0.0,819.9484751500053,417.0,100.0,2.0,0.0,0.0,1.0,69.0,0.0,0.0,0.0,32.0,2.0,349.0,0.0,0.0,349.0,0.0,0.0,3.0
0.0,323.0,0.0,0.0,296.0,163.0,296.0,162.0,0.0,0.0,63.0,0.0,0.0,772.384221741878,162.0,63.0,3.0,0.0,0.0,0.0,0.0,0.0,619.0,322.0,45.0,3.0,0.0,201.0,0.0,619.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,417.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,592.4537722191712,417.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
0.0,534.0,0.0,0.0,212.0,78.0,212.0,78.0,0.0,0.0,326.0,0.0,1.0,1049.1485643210674,78.0,326.0,1.0,0.0,0.0,0.0,0.0,0.0,746.0,534.0,91.0,1.0,0.0,201.0,0.0,746.0,0.0,0.0,2.0
0.0,317.0,1.0,0.0,548.0,414.0,548.0,414.0,0.0,0.0,0.0,0.0,1.0,889.8084119530706,414.0,0.0,2.0,315.0,0.0,0.0,0.0,58.0,865.0,316.0,79.0,2.0,0.0,201.0,0.0,865.0,1.0,0.0,4.0
0.0,343.0,0.0,0.0,285.0,151.0,285.0,151.0,0.0,0.0,0.0,0.0,1.0,1018.2631185469912,151.0,0.0,1.0,623.0,0.0,0.0,0.0,0.0,628.0,343.0,77.0,1.0,0.0,201.0,0.0,628.0,1.0,0.0,1.0
0.0,605.0,0.0,0.0,476.0,342.0,476.0,342.0,0.0,0.0,0.0,0.0,1.0,1049.1485643210674,342.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1081.0,604.0,132.0,1.0,0.0,201.0,0.0,1081.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,393.0,261.0,395.0,259.0,0.0,0.0,13.0,0.0,0.0,819.9484751500054,261.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,393.0,0.0,36.0,2.0,0.0,199.0,1.0,393.0,0.0,0.0,1.0
0.0,0.0,0.0,158.0,790.0,417.0,893.0,314.0,0.0,790.0,0.0,55.0,0.0,819.9484751500053,417.0,0.0,2.0,0.0,0.0,1.0,158.0,0.0,0.0,0.0,72.0,2.0,790.0,31.0,0.0,790.0,0.0,0.0,1.0
0.0,1942.0,0.0,532.0,718.0,0.0,718.0,0.0,0.0,2660.0,523.0,532.0,0.0,605.8936272203409,0.0,523.0,8.0,0.0,0.0,1.0,532.0,0.0,0.0,1942.0,95.0,8.0,2660.0,186.0,0.0,2660.0,0.0,0.0,8.0
0.0,281.0,0.0,0.0,342.0,208.0,342.0,208.0,0.0,0.0,0.0,0.0,1.0,881.7193666744507,208.0,0.0,2.0,623.0,0.0,0.0,0.0,0.0,623.0,280.0,57.0,2.0,0.0,201.0,0.0,623.0,0.0,0.0,2.672
0.0,502.0,0.0,195.0,476.0,147.0,476.0,147.0,0.0,978.0,110.0,292.0,0.0,930.9890063153802,147.0,110.0,2.0,0.0,0.0,1.0,195.0,0.0,0.0,500.0,89.0,2.0,978.0,201.0,0.0,978.0,0.0,0.0,3.0
0.0,0.0,0.0,53.0,267.0,0.0,452.0,80.0,0.0,267.0,0.0,0.0,0.0,819.9484751500053,265.0,0.0,2.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,24.0,2.0,267.0,16.0,0.0,267.0,0.0,0.0,2.672
0.0,0.0,0.0,0.0,0.0,417.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,819.9484751500053,417.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.672
0.0,0.0,0.0,0.0,623.0,624.0,758.0,489.0,0.0,0.0,0.0,0.0,1.0,819.9484751500053,624.0,0.0,2.0,623.0,0.0,0.0,0.0,0.0,623.0,0.0,57.0,2.0,0.0,66.0,0.0,623.0,0.0,0.0,2.0
0.0,799.0,0.0,292.0,663.0,237.0,663.0,237.0,0.0,1462.0,16.0,438.0,0.0,877.5418108852436,237.0,16.0,3.0,0.0,0.0,1.0,292.0,0.0,0.0,798.0,106.0,3.0,1462.0,201.0,0.0,1462.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,225.0,179.0,313.0,91.0,225.0,0.0,0.0,0.0,0.0,942.5202396649734,179.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,28.0,1.0,0.0,113.0,0.0,225.0,1.0,0.0,2.672
0.0,1387.0,0.0,232.0,371.0,0.0,371.0,0.0,0.0,1162.0,0.0,232.0,0.0,898.3667588419441,0.0,0.0,4.0,0.0,0.0,1.0,232.0,0.0,596.0,1387.0,105.0,4.0,1162.0,139.0,0.0,1758.0,0.0,0.0,2.672
0.0,537.0,1.0,0.0,470.0,331.0,470.0,331.0,0.0,0.0,0.0,0.0,1.0,710.8479810302094,331.0,0.0,4.0,5.0,0.0,0.0,0.0,277.0,1007.0,537.0,60.0,4.0,0.0,209.0,0.0,1007.0,1.0,0.0,1.0
0.0,92.0,0.0,0.0,540.0,406.0,540.0,406.0,632.0,0.0,0.0,0.0,0.0,963.110536828877,406.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,632.0,92.0,77.0,1.0,0.0,201.0,1.0,632.0,1.0,0.0,1.0
0.0,348.0,0.0,0.0,295.0,161.0,295.0,161.0,0.0,0.0,0.0,0.0,1.0,1018.9984862958736,161.0,0.0,1.0,97.0,0.0,0.0,0.0,0.0,643.0,347.0,79.0,1.0,0.0,201.0,0.0,643.0,1.0,0.0,4.0
0.0,957.0,0.0,290.0,494.0,43.0,494.0,42.0,0.0,1451.0,100.0,332.0,0.0,704.4643219627125,42.0,100.0,5.0,0.0,0.0,1.0,290.0,0.0,0.0,956.0,74.0,5.0,1451.0,204.0,0.0,1451.0,0.0,0.0,1.0
0.0,1102.0,0.0,0.0,221.0,87.0,221.0,87.0,0.0,0.0,2997.0,0.0,0.0,944.460276742022,87.0,2997.0,3.0,0.0,1.0,0.0,0.0,0.0,1323.0,1101.0,96.0,3.0,0.0,201.0,0.0,1323.0,0.0,0.0,3.0
0.0,117.0,1.0,0.0,447.0,261.0,447.0,261.0,0.0,0.0,0.0,0.0,0.0,400.9920894732064,261.0,0.0,6.0,0.0,0.0,0.0,0.0,564.0,564.0,117.0,25.0,6.0,0.0,279.0,0.0,564.0,1.0,0.0,5.0
0.0,322.0,0.0,0.0,301.0,167.0,301.0,167.0,0.0,0.0,0.0,0.0,1.0,1013.8509120036872,167.0,0.0,1.0,623.0,0.0,0.0,0.0,0.0,623.0,321.0,76.0,1.0,0.0,201.0,0.0,623.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,364.0,417.0,551.0,230.0,364.0,0.0,0.0,0.0,0.0,701.0535494325579,417.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,26.0,3.0,0.0,0.0,0.0,364.0,1.0,0.0,4.0
0.0,264.0,0.0,0.0,449.0,316.0,449.0,315.0,0.0,0.0,1634.0,0.0,1.0,1000.6142923844784,315.0,1634.0,1.0,0.0,0.0,0.0,0.0,0.0,713.0,263.0,87.0,1.0,0.0,201.0,0.0,713.0,0.0,0.0,1.0
0.0,0.0,0.0,101.0,1100.0,400.0,1643.0,0.0,0.0,505.0,0.0,0.0,1.0,819.9484751500053,400.0,0.0,2.0,595.0,0.0,1.0,101.0,0.0,595.0,0.0,100.0,2.0,505.0,0.0,0.0,1100.0,1.0,0.0,1.0
0.0,509.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,1.0,1049.1485643210674,0.0,0.0,1.0,195.0,0.0,0.0,0.0,0.0,643.0,509.0,79.0,1.0,0.0,134.0,0.0,643.0,1.0,0.0,1.0
0.0,95.0,0.0,114.0,477.0,200.0,477.0,201.0,0.0,572.0,0.0,171.0,0.0,514.7394408365943,201.0,0.0,5.0,0.0,0.0,1.0,114.0,0.0,0.0,95.0,29.0,5.0,572.0,243.0,0.0,572.0,1.0,0.0,1.0
0.0,59.0,1.0,0.0,214.0,80.0,214.0,80.0,0.0,0.0,0.0,0.0,0.0,714.2901689740651,80.0,0.0,3.0,0.0,0.0,0.0,0.0,273.0,273.0,58.0,20.0,3.0,0.0,201.0,0.0,273.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,312.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,819.9484751500054,312.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1099.0,0.0,325.0,528.0,69.0,528.0,69.0,0.0,1627.0,0.0,394.0,0.0,943.724908937916,69.0,0.0,3.0,0.0,0.0,1.0,325.0,0.0,0.0,1098.0,118.0,3.0,1627.0,201.0,0.0,1627.0,0.0,0.0,3.0
0.0,411.0,0.0,0.0,232.0,98.0,232.0,98.0,0.0,0.0,694.0,0.0,1.0,910.3987091725494,98.0,694.0,2.0,153.0,0.0,0.0,0.0,0.0,643.0,410.0,58.0,2.0,0.0,201.0,0.0,643.0,0.0,0.0,3.0
0.0,909.0,1.0,0.0,433.0,247.0,433.0,247.0,0.0,0.0,0.0,0.0,0.0,377.92962281410746,247.0,0.0,8.0,623.0,1.0,0.0,0.0,719.0,1342.0,909.0,48.0,8.0,0.0,279.0,3.0,1342.0,1.0,0.0,4.0
0.0,0.0,0.0,92.0,458.0,417.0,642.0,233.0,0.0,0.0,0.0,0.0,0.0,701.0535494325579,417.0,0.0,3.0,0.0,0.0,1.0,91.0,0.0,0.0,0.0,33.0,3.0,458.0,0.0,0.0,458.0,0.0,0.0,3.0
0.0,620.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,1088.0,0.0,0.0,1049.1485643210672,0.0,1088.0,1.0,0.0,1.0,0.0,0.0,0.0,754.0,620.0,92.0,1.0,0.0,134.0,0.0,754.0,0.0,0.0,3.0
0.0,744.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.1485643210674,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,878.0,744.0,107.0,1.0,0.0,134.0,0.0,878.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,417.0,556.0,0.0,0.0,0.0,703.0,0.0,0.0,592.4537722191712,417.0,703.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.0,525.0,1.0,63.0,224.0,29.0,224.0,28.0,0.0,314.0,0.0,90.0,0.0,817.2416548960591,28.0,0.0,3.0,0.0,0.0,1.0,62.0,435.0,435.0,524.0,54.0,3.0,314.0,162.0,0.0,749.0,1.0,0.0,4.0
0.0,0.0,1.0,13.0,357.0,417.0,563.0,211.0,0.0,64.0,0.0,0.0,0.0,819.9484751500054,417.0,0.0,2.0,0.0,0.0,1.0,12.0,293.0,293.0,0.0,32.0,2.0,64.0,0.0,0.0,357.0,1.0,0.0,4.0
0.0,0.0,1.0,0.0,219.0,358.0,491.0,85.0,0.0,0.0,54.0,0.0,0.0,819.9484751500054,357.0,54.0,2.0,0.0,0.0,0.0,0.0,219.0,219.0,0.0,20.0,2.0,0.0,0.0,0.0,219.0,1.0,0.0,6.0
0.0,716.0,0.0,318.0,873.0,417.0,873.0,417.0,0.0,0.0,327.0,415.0,0.0,750.5578398513903,417.0,817.0,4.0,0.0,0.0,1.0,317.0,0.0,0.0,715.0,95.0,4.0,1589.0,148.0,0.0,1589.0,0.0,490.0,5.0
0.0,0.0,0.0,0.0,0.0,517.0,674.0,0.0,0.0,0.0,2176.0,0.0,0.0,973.32335695,517.0,2176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,912.0,0.0,333.0,1575.0,291.0,1575.0,291.0,0.0,1664.0,0.0,498.0,1.0,1003.6071154,291.0,0.0,2.0,0.0,0.0,1.0,332.0,0.0,823.0,911.0,186.0,2.0,1664.0,236.0,0.0,2487.0,1.0,0.0,1.0
0.0,334.0,0.0,0.0,419.0,262.0,419.0,262.0,0.0,0.0,0.0,0.0,0.0,939.62497387,262.0,0.0,1.0,222.0,1.0,0.0,0.0,0.0,753.0,334.0,76.0,1.0,0.0,235.0,0.0,753.0,1.0,0.0,1.0
0.0,156.0,0.0,0.0,575.0,418.0,575.0,418.0,0.0,0.0,0.0,0.0,1.0,933.65664191,418.0,0.0,1.0,713.0,0.0,0.0,0.0,0.0,731.0,155.0,74.0,1.0,0.0,235.0,0.0,731.0,1.0,0.0,1.0
0.0,1002.0,0.0,0.0,168.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.5912814,0.0,0.0,2.0,1094.0,2.0,0.0,0.0,0.0,1170.0,1003.0,88.0,2.0,0.0,157.0,0.0,1170.0,1.0,0.0,1.0
0.0,1331.0,0.0,165.0,330.0,8.0,330.0,8.0,0.0,826.0,198.0,173.0,1.0,1011.012268,8.0,198.0,2.0,0.0,0.0,1.0,165.0,0.0,835.0,1331.0,124.0,2.0,826.0,165.0,0.0,1661.0,1.0,0.0,1.0
0.0,47.0,0.0,158.0,745.0,389.0,745.0,390.0,0.0,792.0,0.0,237.0,0.0,1117.8546999,390.0,0.0,5.0,0.0,0.0,1.0,158.0,0.0,0.0,47.0,33.0,5.0,792.0,296.0,0.0,792.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,517.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,928.46198261,517.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,163.0,0.0,0.0,237.0,79.0,237.0,80.0,0.0,0.0,0.0,0.0,0.0,1024.5951619,80.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,400.0,163.0,24.0,3.0,0.0,236.0,0.0,400.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,457.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.1794533,457.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,155.0,774.0,517.0,828.0,463.0,0.0,774.0,0.0,100.0,0.0,973.32335695,517.0,0.0,2.0,0.0,0.0,1.0,154.0,0.0,0.0,0.0,58.0,2.0,774.0,103.0,0.0,774.0,1.0,0.0,1.0
0.0,79.0,0.0,103.0,645.0,386.0,645.0,386.0,0.0,514.0,0.0,153.0,0.0,975.97594893,386.0,0.0,2.0,0.0,0.0,1.0,102.0,0.0,210.0,79.0,54.0,2.0,514.0,236.0,0.0,724.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,973.32335695,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,348.0,0.0,0.0,629.0,472.0,629.0,472.0,0.0,0.0,0.0,0.0,0.0,940.06707254,472.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,977.0,348.0,99.0,1.0,0.0,235.0,0.0,977.0,1.0,0.0,1.0
0.0,580.0,0.0,0.0,438.0,280.0,438.0,281.0,0.0,0.0,0.0,0.0,0.0,947.69327448,281.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1018.0,580.0,103.0,1.0,0.0,236.0,0.0,1018.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,629.0,517.0,674.0,472.0,0.0,0.0,0.0,0.0,0.0,973.32335695,517.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,629.0,0.0,47.0,2.0,0.0,112.0,0.0,629.0,1.0,0.0,1.0
0.0,294.0,0.0,147.0,439.0,136.0,439.0,136.0,0.0,733.0,0.0,219.0,0.0,983.16005222,136.0,0.0,2.0,0.0,0.0,1.0,146.0,0.0,0.0,294.0,55.0,2.0,733.0,235.0,0.0,733.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,458.0,349.0,507.0,301.0,0.0,0.0,0.0,0.0,0.0,928.46198261,350.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,458.0,0.0,46.0,1.0,0.0,187.0,0.0,458.0,1.0,0.0,1.0
0.0,633.0,0.0,0.0,203.0,45.0,203.0,46.0,0.0,0.0,0.0,0.0,0.0,948.13537315,46.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,836.0,633.0,84.0,1.0,0.0,203.0,0.0,836.0,1.0,0.0,1.0
0.0,206.0,0.0,0.0,527.0,370.0,527.0,370.0,0.0,0.0,0.0,0.0,1.0,935.3145119,370.0,0.0,1.0,733.0,0.0,0.0,0.0,0.0,733.0,206.0,74.0,1.0,0.0,235.0,0.0,733.0,1.0,0.0,1.0
0.0,265.0,0.0,0.0,519.0,361.0,519.0,362.0,51.0,0.0,0.0,0.0,1.0,937.30395589,362.0,0.0,1.0,733.0,0.0,0.0,0.0,0.0,784.0,265.0,79.0,1.0,0.0,236.0,0.0,784.0,1.0,0.0,1.0
0.0,612.0,0.0,317.0,975.0,501.0,975.0,501.0,0.0,1587.0,501.0,476.0,0.0,993.65989548,501.0,501.0,2.0,0.0,0.0,1.0,317.0,0.0,0.0,612.0,119.0,2.0,1587.0,236.0,0.0,1587.0,1.0,0.0,1.0
0.0,865.0,0.0,0.0,173.0,0.0,173.0,0.0,0.0,0.0,2.0,0.0,1.0,948.13537315,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1038.0,865.0,105.0,1.0,0.0,157.0,0.0,1038.0,1.0,0.0,1.0
0.0,309.0,0.0,0.0,444.0,297.0,444.0,287.0,0.0,0.0,0.0,0.0,1.0,938.74077654,287.0,0.0,1.0,531.0,0.0,0.0,0.0,0.0,753.0,309.0,76.0,1.0,0.0,235.0,0.0,753.0,1.0,0.0,1.0
0.0,212.0,0.0,0.0,582.0,356.0,582.0,356.0,0.0,0.0,0.0,0.0,1.0,935.53556123,356.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,794.0,212.0,80.0,1.0,0.0,235.0,0.0,794.0,1.0,0.0,1.0
0.0,861.0,0.0,0.0,184.0,11.0,184.0,12.0,0.0,0.0,421.0,0.0,0.0,948.13537315,12.0,421.0,1.0,0.0,1.0,0.0,0.0,0.0,1045.0,861.0,106.0,1.0,0.0,169.0,0.0,1045.0,1.0,0.0,1.0
0.0,609.0,0.0,179.0,336.0,0.0,336.0,0.0,0.0,895.0,0.0,179.0,0.0,993.54937082,0.0,0.0,2.0,0.0,0.0,1.0,179.0,0.0,50.0,609.0,71.0,2.0,895.0,157.0,0.0,945.0,1.0,0.0,1.0
0.0,348.0,1.0,105.0,549.0,287.0,549.0,287.0,0.0,0.0,0.0,158.0,0.0,984.92844687,287.0,0.0,2.0,0.0,0.0,1.0,105.0,298.0,370.0,348.0,67.0,2.0,527.0,236.0,0.0,897.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,97.0,51.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.1968299,51.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,4.0,5.0,0.0,94.0,0.0,97.0,1.0,0.0,1.0
0.0,1203.0,0.0,0.0,169.0,0.0,169.0,0.0,0.0,0.0,1230.0,0.0,0.0,1011.012268,0.0,1230.0,2.0,0.0,2.0,0.0,0.0,0.0,1372.0,1203.0,103.0,2.0,0.0,157.0,0.0,1372.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,517.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,928.46198261,517.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1188.0,330.0,1558.0,0.0,0.0,0.0,0.0,0.0,1.0,928.46198261,330.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1188.0,0.0,120.0,1.0,0.0,0.0,0.0,1188.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,554.0,517.0,714.0,357.0,0.0,0.0,0.0,0.0,0.0,1116.1968299,517.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,554.0,0.0,23.0,5.0,0.0,37.0,0.0,554.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,115.0,517.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.8039443,517.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,6.0,4.0,0.0,0.0,0.0,115.0,1.0,0.0,1.0
0.0,1440.0,0.0,367.0,1013.0,325.0,1013.0,325.0,0.0,1837.0,0.0,551.0,0.0,1114.5505999,325.0,0.0,4.0,0.0,0.0,1.0,367.0,0.0,616.0,1440.0,121.0,4.0,1837.0,252.0,0.0,2453.0,1.0,0.0,1.0
